trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",20,1,-1.479209487092122,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",20,13,14.200407869914608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",25,14,13.801576865134145,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",20,0,8.146653699675179,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",35,24,20.13780666516423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",30,12,22.52450156628246,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",25,15,19.789596796375694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",25,0,24.758419541331715,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",20,11,15.530753614066567,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",30,14,-22.365167032127594,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",25,8,8.619002081556635,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",25,18,13.377768376675824,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,12,-61.26285180665325,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",25,13,20.07826031278244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",20,2,26.397556167093125,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,0,-21.23455769199951,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",25,13,-94.06085831175628,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 2}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",20,10,4.887547826868963,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",30,11,-4.7952425411402,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",25,15,1.9669985845026279,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",20,14,12.141127805566336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",25,6,-50.79351939480062,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 1}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",25,15,-36.12529031855079,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",25,13,10.878857585028445,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,12,14.102869545153947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,6,-28.18850876718052,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",25,15,-6.25604488440519,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",20,9,10.703260526271805,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",30,0,3.4025957101535336,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,0,28.013279727577437,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",30,4,2.745476308477232,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",25,0,-29.57040409121736,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",30,15,3.1440348661916695,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",25,0,-5.355005373003721,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,14,12.47197830530404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,14,10.386536912801056,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",20,15,-0.5853904494762303,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,6,-37.09309869824233,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",25,20,9.164583039812998,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",20,16,6.224169934894999,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",25,5,2.9599457961606666,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",20,0,9.541498876727472,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",30,18,6.611170125344236,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",30,14,20.519288749281515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",35,11,-7.845191345988725,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",20,12,14.741986451334707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",25,0,-5.12759668398659,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,11,-23.26415255774269,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,15,8.65711447258427,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,8,-15.31760924078684,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",25,9,24.660716097598666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",20,9,16.7430310696459,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,13,19.633297748016876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,11,-13.296536010737356,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",20,0,5.710702586823861,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,14,20.713787193567807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",30,16,17.73665641308951,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",20,11,4.182973486322216,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",20,12,13.327060364150945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",30,7,30.232210283863875,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,7,-21.560218788697767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,14,15.552636916813402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,5,-0.045017858297904834,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,0,-18.930530814061026,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",25,7,-42.20728224891941,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",20,10,18.71819218216753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,9,14.918114910856975,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",30,0,-13.069803089458189,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",25,8,30.59334944056705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,5,3.042382868347156,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,0,20.206785424384165,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,0,-54.818207905530365,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,8,-18.455235585297956,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,9,18.04416584374869,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,12,-47.59812484763581,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",25,0,31.69951849715917,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,18,19.078926901608412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",20,14,-0.7244965931980747,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,5,2.6967833049416265,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,0,27.01860249159664,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,2,28.71105640900941,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,0,20.603375885023933,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",25,6,22.496920858817383,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,6,17.763482065367647,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",30,3,33.69613282740736,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,7,23.23248607172515,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",25,0,42.48015952154384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,10,16.551684447035615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",30,13,16.269596151353504,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,18,14.276634721924623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,7,17.44938636805232,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",30,18,23.115497920932906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,7,-32.78403014006181,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,8,8.287344045528,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",25,0,23.591249382071606,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",20,9,20.31437417016152,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",30,10,28.792191355588827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",25,11,-24.742617255482642,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,11,14.210272186830055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,19,6.140000748677765,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,2,29.117489869138044,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",25,0,14.017592161729757,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",20,9,13.843152748594685,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",25,9,-26.758421504005128,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",30,13,31.9697558263122,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",25,0,12.517117936275787,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",25,11,-2.6910662538277856,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",30,2,-46.322339691934495,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 2}",1
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",20,3,-12.433694104422491,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,19,4.243513235648233,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",20,12,13.961736053459543,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",20,0,9.488656907389188,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",25,20,7.885242504523481,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,16,8.708765234090448,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,16,16.271734936570656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,0,-63.43559305181818,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",20,0,10.408396435191252,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,11,16.745365775564068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",30,12,5.101818579883097,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",30,10,22.99149294558845,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",30,16,12.54832948316897,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",20,10,1.0997805009782886,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,13,4.587680297976972,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",20,5,14.970355029393692,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,10,6.385685608804179,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,0,26.10362166787525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",30,18,24.6191185741634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,6,22.79284654365079,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,9,6.490523563383751,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",20,6,11.26758957575781,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,3,32.00777037520715,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",25,7,27.172676391003833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,6,19.07479961563712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,10,5.186705521399272,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,10,7.1905584888334095,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,9,19.098081189544477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,6,-2.0743986593929007,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,12,-13.193762712427079,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,1,15.406383833081286,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,9,18.82284464093269,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",35,19,-17.199207295856407,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,14,12.00300719772788,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,19,12.046913736972037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,0,-51.8508373575401,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",30,0,-5.317952027611123,"{0: 27, 1: 0, 2: 2, 3: 1, 4: 0}",0
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,0,34.32948892236184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,13,14.328771551548042,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,8,-2.2216878532789917,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",20,16,5.866502634036349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,0,30.173871490732523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",25,2,11.789436353860214,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,10,20.464511449610892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,9,9.162412839215202,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,11,13.559926922889083,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,2,17.517600832655923,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,0,2.6699347698393465,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",30,22,11.361758597584437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",25,5,-5.499271216282482,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,9,18.02580696167716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",20,9,11.894803717084843,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,0,-6.907986382704726,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",25,10,12.111146931562555,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",30,6,42.36408697794342,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,19,4.606103025911496,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,3,20.011989383746087,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",35,14,24.48404009770063,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,10,0.8319590416920202,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",25,0,31.599019148905853,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,10,1.213977951183014,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,11,26.756393922638406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",30,19,8.940361450512292,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",25,11,-15.996904813519187,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,4,-19.354046360055456,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",25,7,24.531748320734845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",25,3,13.489193803278068,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",25,9,27.632093625218765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,1,-39.99946301967251,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",20,15,11.260752916374555,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",20,0,-23.81908230508324,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",20,11,5.815118178933959,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,2,24.544357096178413,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,10,2.790263407105826,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",25,16,8.355431936207264,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,1,12.206694630412425,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",20,11,4.67831173747104,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
